"pathway","label","padj","enrichment score"
"MULLIGHAN_NPM1_SIGNATURE_3_UP","monoculture","0.963843153574733","0.685592354069919"
"MUNSHI_MULTIPLE_MYELOMA_UP","monoculture","0.963843153574733","0.822450677201323"
"MURAKAMI_UV_RESPONSE_1HR_UP","monoculture","0.963843153574733","0.784055631280482"
"MURAKAMI_UV_RESPONSE_6HR_DN","monoculture","0.963843153574733","0.839993343226914"
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_16","monoculture","0.963843153574733","0.888679455033275"
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_17","monoculture","0.963843153574733","-0.974958263772955"
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_24","monoculture","0.963843153574733","-0.974958263772955"
"NABA_CORE_MATRISOME","monoculture","0.963843153574733","0.782478168470833"
"NABA_ECM_AFFILIATED","monoculture","0.963843153574733","-0.866220735785953"
"NABA_ECM_GLYCOPROTEINS","monoculture","0.963843153574733","0.782478168470833"
"NABA_MATRISOME_HGSOC_OMENTAL_METASTASIS","monoculture","0.963843153574733","-0.795644891122278"
"NABA_MATRISOME_METASTATIC_COLORECTAL_LIVER_METASTASIS","monoculture","0.963843153574733","-0.958263772954925"
"NABA_MATRISOME_MULTIPLE_MYELOMA","monoculture","0.963843153574733","-0.91304347826087"
"NABA_MATRISOME_PRIMARY_METASTATIC_COLORECTAL_TUMOR","monoculture","0.963843153574733","-0.958263772954925"
"NADELLA_PRKAR1A_TARGETS_UP","monoculture","0.963843153574733","0.976627712854758"
"NADERI_BREAST_CANCER_PROGNOSIS_UP","monoculture","0.963843153574733","0.82943143812709"
"NAKAMURA_ADIPOGENESIS_EARLY_UP","monoculture","0.963843153574733","0.743994961373958"
"NAKAMURA_ADIPOGENESIS_LATE_UP","monoculture","0.963843153574733","0.739389936354945"
"NAKAMURA_CANCER_MICROENVIRONMENT_DN","monoculture","0.963843153574733","0.781001990878801"
"NAKAMURA_METASTASIS_MODEL_DN","monoculture","0.963843153574733","-0.787979966611018"
"NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_UP","monoculture","0.963843153574733","0.708772394502761"
"NAKAYAMA_FRA2_TARGETS","monoculture","0.963843153574733","0.926544240400668"
"NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP","monoculture","0.963843153574733","0.795846981567408"
"NATSUME_RESPONSE_TO_INTERFERON_BETA_UP","monoculture","0.963843153574733","0.816046475819655"
"NEBEN_AML_WITH_FLT3_OR_NRAS_DN","monoculture","0.963843153574733","0.841402337228714"
"NEMETH_INFLAMMATORY_RESPONSE_LPS_DN","monoculture","0.963843153574733","0.897392166162331"
"NEWMAN_ERCC6_TARGETS_UP","monoculture","0.963843153574733","-0.750836120401338"
"NGO_MALIGNANT_GLIOMA_1P_LOH","monoculture","0.963843153574733","-0.636515912897823"
"NGUYEN_NOTCH1_TARGETS_DN","monoculture","0.963843153574733","0.907149103884565"
"NICK_RESPONSE_TO_PROC_TREATMENT_DN","monoculture","0.963843153574733","0.879799666110184"
"NIKOLSKY_BREAST_CANCER_10Q22_AMPLICON","monoculture","0.963843153574733","0.979966611018364"
"NIKOLSKY_BREAST_CANCER_12Q24_AMPLICON","monoculture","0.963843153574733","0.887485383720776"
"NIKOLSKY_BREAST_CANCER_16P13_AMPLICON","monoculture","0.963843153574733","0.742409272579274"
"NIKOLSKY_BREAST_CANCER_1Q21_AMPLICON","monoculture","0.963843153574733","0.834487821990506"
"NIKOLSKY_BREAST_CANCER_8P12_P11_AMPLICON","monoculture","0.963843153574733","0.834724540901502"
"NIKOLSKY_BREAST_CANCER_8Q12_Q22_AMPLICON","monoculture","0.963843153574733","0.815458919016337"
"NOJIMA_SFRP2_TARGETS_UP","monoculture","0.963843153574733","0.81636060100167"
"NOURUZI_NEPC_ASCL1_TARGETS","monoculture","0.963843153574733","0.954924874791319"
"NOUSHMEHR_GBM_SILENCED_BY_METHYLATION","monoculture","0.963843153574733","-0.787979966611018"
"NOUZOVA_METHYLATED_IN_APL","monoculture","0.963843153574733","0.869565217384064"
"NUNODA_RESPONSE_TO_DASATINIB_IMATINIB_UP","monoculture","0.963843153574733","0.782086741331227"
"NUTT_GBM_VS_AO_GLIOMA_DN","monoculture","0.963843153574733","0.979966611018364"
"NUYTTEN_EZH2_TARGETS_DN","monoculture","0.963843153574733","0.692146556137416"
"NUYTTEN_NIPP1_TARGETS_DN","monoculture","0.963843153574733","0.695117348897955"
"ODONNELL_TARGETS_OF_MYC_AND_TFRC_UP","monoculture","0.963843153574733","-0.808013355592654"
"ODONNELL_TFRC_TARGETS_UP","monoculture","0.963843153574733","0.772479626475743"
"OHGUCHI_LIVER_HNF4A_TARGETS_UP","monoculture","0.963843153574733","-0.771285475792988"
"OHM_EMBRYONIC_CARCINOMA_UP","monoculture","0.963843153574733","-0.959933222036728"
"OISHI_CHOLANGIOMA_STEM_CELL_LIKE_UP","monoculture","0.963843153574733","0.687460829303817"
"OKUMURA_INFLAMMATORY_RESPONSE_LPS","monoculture","0.963843153574733","0.808866640988956"
"OLSSON_E2F3_TARGETS_DN","monoculture","0.963843153574733","0.834083620864635"
"ONDER_CDH1_SIGNALING_VIA_CTNNB1","monoculture","0.963843153574733","0.847734037278605"
"ONDER_CDH1_TARGETS_1_UP","monoculture","0.963843153574733","0.864774624373957"
"ONDER_CDH1_TARGETS_2_DN","monoculture","0.963843153574733","0.847026173941584"
"ONDER_CDH1_TARGETS_2_UP","monoculture","0.963843153574733","0.786396809961527"
"ONDER_CDH1_TARGETS_3_UP","monoculture","0.963843153574733","0.864774624373957"
"ONO_AML1_TARGETS_UP","monoculture","0.963843153574733","0.891485809682805"
"OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_DN","monoculture","0.963843153574733","-0.693979933110368"
"OUILLETTE_CLL_13Q14_DELETION_UP","monoculture","0.963843153574733","-0.791318864774624"
"OUYANG_PROSTATE_CANCER_MARKERS","monoculture","0.963843153574733","0.819699499165276"
"OUYANG_PROSTATE_CANCER_PROGRESSION_UP","monoculture","0.963843153574733","-0.834724540901502"
"PANGAS_TUMOR_SUPPRESSION_BY_SMAD1_AND_SMAD5_UP","monoculture","0.963843153574733","0.846349640219592"
"PARK_HSC_MARKERS","monoculture","0.963843153574733","0.735443532028704"
"PASINI_SUZ12_TARGETS_UP","monoculture","0.963843153574733","0.773341096472843"
"PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_DN","monoculture","0.963843153574733","0.7491487444418"
"PATIL_LIVER_CANCER","monoculture","0.963843153574733","0.679845742589316"
"PEART_HDAC_PROLIFERATION_CLUSTER_DN","monoculture","0.963843153574733","0.729200145603535"
"PECE_MAMMARY_STEM_CELL_UP","monoculture","0.963843153574733","0.731481258144471"
"PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_7","monoculture","0.963843153574733","0.707072264303456"
"PEDRIOLI_MIR31_TARGETS_DN","monoculture","0.963843153574733","-0.626465661641541"
"PEDRIOLI_MIR31_TARGETS_UP","monoculture","0.963843153574733","0.929580683630651"
"PEREZ_TP53_AND_TP63_TARGETS","monoculture","0.963843153574733","-0.881469115191987"
"PEREZ_TP53_TARGETS","monoculture","0.963843153574733","0.686816353108483"
"PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD_DN","monoculture","0.963843153574733","0.81947363372172"
"PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD_UP","monoculture","0.963843153574733","0.906038310959791"
"PETROVA_PROX1_TARGETS_DN","monoculture","0.963843153574733","0.80051804592336"
"PHONG_TNF_RESPONSE_VIA_P38_PARTIAL","monoculture","0.963843153574733","0.80339735998955"
"PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_UP","monoculture","0.963843153574733","-0.795644891122278"
"PID_ALK1_PATHWAY","monoculture","0.963843153574733","-0.785594639865997"
"PID_ALK2_PATHWAY","monoculture","0.963843153574733","-0.782971619365609"
"PID_ANGIOPOIETIN_RECEPTOR_PATHWAY","monoculture","0.963843153574733","0.913600428359782"
"PID_ARF6_PATHWAY","monoculture","0.963843153574733","-0.848080133555927"
"PID_ATM_PATHWAY","monoculture","0.963843153574733","0.817605727714273"
"PID_AURORA_A_PATHWAY","monoculture","0.963843153574733","0.950971620952019"
"PID_BMP_PATHWAY","monoculture","0.963843153574733","-0.896494156928214"
"PID_CD8_TCR_DOWNSTREAM_PATHWAY","monoculture","0.963843153574733","-0.834724540901502"
"PID_CERAMIDE_PATHWAY","monoculture","0.963843153574733","0.855109392185341"
"PID_CMYB_PATHWAY","monoculture","0.963843153574733","0.78530053274699"
"PID_E2F_PATHWAY","monoculture","0.963843153574733","0.775369794768915"
"PID_EPHA_FWDPATHWAY","monoculture","0.963843153574733","0.843071786310517"
"PID_EPO_PATHWAY","monoculture","0.963843153574733","0.790602073377399"
"PID_ERA_GENOMIC_PATHWAY","monoculture","0.963843153574733","0.725844898757716"
"PID_ERBB1_INTERNALIZATION_PATHWAY","monoculture","0.963843153574733","-0.78391959798995"
"PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY","monoculture","0.963843153574733","0.790602073377399"
"PID_ERBB4_PATHWAY","monoculture","0.963843153574733","-0.861435726210351"
"PID_FAS_PATHWAY","monoculture","0.963843153574733","-0.861435726210351"
"PID_FCER1_PATHWAY","monoculture","0.963843153574733","-0.569747899159664"
"PID_FGF_PATHWAY","monoculture","0.963843153574733","-0.861435726210351"
"PID_FOXO_PATHWAY","monoculture","0.963843153574733","0.901154926206463"
"PID_GMCSF_PATHWAY","monoculture","0.963843153574733","-0.836120401337793"
"PID_HDAC_CLASSII_PATHWAY","monoculture","0.963843153574733","0.968166993705197"
"PID_HDAC_CLASSI_PATHWAY","monoculture","0.963843153574733","0.811306514186032"
"PID_HEDGEHOG_2PATHWAY","monoculture","0.963843153574733","-0.849498327759197"
"PID_HEDGEHOG_GLI_PATHWAY","monoculture","0.963843153574733","0.789560230195434"
"PID_HNF3A_PATHWAY","monoculture","0.963843153574733","-0.764214046822743"
"PID_IFNG_PATHWAY","monoculture","0.963843153574733","-0.790969899665552"
"PID_IGF1_PATHWAY","monoculture","0.963843153574733","-0.836120401337793"
"PID_IL1_PATHWAY","monoculture","0.963843153574733","0.770531190238481"
"PID_IL2_1PATHWAY","monoculture","0.963843153574733","-0.836120401337793"
"PID_IL2_STAT5_PATHWAY","monoculture","0.963843153574733","0.805933916285734"
"PID_IL5_PATHWAY","monoculture","0.963843153574733","-0.861435726210351"
"PID_IL6_7_PATHWAY","monoculture","0.963843153574733","0.878230138170367"
"PID_ILK_PATHWAY","monoculture","0.963843153574733","0.792878251566862"
"PID_KIT_PATHWAY","monoculture","0.963843153574733","0.780879352091638"
"PID_LIS1_PATHWAY","monoculture","0.963843153574733","0.777646105429983"
"PID_LYMPH_ANGIOGENESIS_PATHWAY","monoculture","0.963843153574733","-0.861435726210351"
"PID_MAPK_TRK_PATHWAY","monoculture","0.963843153574733","0.84279885965762"
"PID_MYC_PATHWAY","monoculture","0.963843153574733","0.835548484842223"
"PID_NFAT_3PATHWAY","monoculture","0.963843153574733","0.90102247558669"
"PID_NFKAPPAB_CANONICAL_PATHWAY","monoculture","0.963843153574733","0.950024667918346"
"PID_P38_ALPHA_BETA_DOWNSTREAM_PATHWAY","monoculture","0.963843153574733","-0.789649415692821"
"PID_P38_GAMMA_DELTA_PATHWAY","monoculture","0.963843153574733","-0.821368948247079"
"PID_P38_MKK3_6PATHWAY","monoculture","0.963843153574733","0.794297824971643"
"PID_P53_REGULATION_PATHWAY","monoculture","0.963843153574733","0.976627712854758"
"PID_P75_NTR_PATHWAY","monoculture","0.963843153574733","0.858799729402549"
"PID_PDGFRA_PATHWAY","monoculture","0.963843153574733","-0.861435726210351"
"PID_PLK1_PATHWAY","monoculture","0.963843153574733","-0.93322203672788"
"PID_RAC1_REG_PATHWAY","monoculture","0.963843153574733","0.886045864143116"
"PID_RANBP2_PATHWAY","monoculture","0.963843153574733","0.965847505742308"
"PID_RB_1PATHWAY","monoculture","0.963843153574733","0.696770696851696"
"PID_REELIN_PATHWAY","monoculture","0.963843153574733","0.842805593218165"
"PID_RHOA_REG_PATHWAY","monoculture","0.963843153574733","0.927937863152672"
"PID_SHP2_PATHWAY","monoculture","0.963843153574733","0.95309138843166"
"PID_SMAD2_3NUCLEAR_PATHWAY","monoculture","0.963843153574733","0.816685113606433"
"PID_SYNDECAN_2_PATHWAY","monoculture","0.963843153574733","-0.834724540901502"
"PID_TCPTP_PATHWAY","monoculture","0.963843153574733","-0.861435726210351"
"PID_TCR_CALCIUM_PATHWAY","monoculture","0.963843153574733","-0.782971619365609"
"PID_TCR_RAS_PATHWAY","monoculture","0.963843153574733","-0.834724540901502"
"PID_TGFBR_PATHWAY","monoculture","0.963843153574733","-0.785594639865997"
"PID_TNF_PATHWAY","monoculture","0.963843153574733","0.92516257683066"
"PID_TRAIL_PATHWAY","monoculture","0.963843153574733","-0.861435726210351"
"PID_TRKR_PATHWAY","monoculture","0.963843153574733","0.837978835381254"
"PID_VEGFR1_2_PATHWAY","monoculture","0.963843153574733","0.792292519929545"
"PID_VEGFR1_PATHWAY","monoculture","0.963843153574733","-0.861435726210351"
"PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_DN","monoculture","0.963843153574733","0.901026289183264"
"PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_DN","monoculture","0.963843153574733","-0.760469011725293"
"PODAR_RESPONSE_TO_ADAPHOSTIN_UP","monoculture","0.963843153574733","0.777999140769417"
"POMEROY_MEDULLOBLASTOMA_DESMOPLASIC_VS_CLASSIC_DN","monoculture","0.963843153574733","0.809409986773321"
"POOLA_INVASIVE_BREAST_CANCER_UP","monoculture","0.963843153574733","0.729995013538924"
"POS_HISTAMINE_RESPONSE_NETWORK","monoculture","0.963843153574733","-0.789649415692821"
"POS_RESPONSE_TO_HISTAMINE_UP","monoculture","0.963843153574733","-0.903171953255426"
"PRAMOONJAGO_SOX4_TARGETS_DN","monoculture","0.963843153574733","0.82040118498869"
"PROVENZANI_METASTASIS_DN","monoculture","0.963843153574733","0.772471513562273"
"PUIFFE_INVASION_INHIBITED_BY_ASCITES_UP","monoculture","0.963843153574733","0.94422514249374"
"PUJANA_ATM_PCC_NETWORK","monoculture","0.963843153574733","0.644566924093668"
"PUJANA_BRCA1_PCC_NETWORK","monoculture","0.963843153574733","0.646014138740024"
"PUJANA_BRCA2_PCC_NETWORK","monoculture","0.963843153574733","0.714466682148777"
"PUJANA_BRCA_CENTERED_NETWORK","monoculture","0.963843153574733","0.754165184853528"
"PUJANA_BREAST_CANCER_LIT_INT_NETWORK","monoculture","0.963843153574733","0.717482891702685"
"PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_UP","monoculture","0.963843153574733","0.849777953285957"
"PUJANA_CHEK2_PCC_NETWORK","monoculture","0.963843153574733","0.661071333474323"
"PUJANA_XPRSS_INT_NETWORK","monoculture","0.963843153574733","0.776993730632019"
"PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_UP","monoculture","0.963843153574733","0.772950176550807"
"PYEON_HPV_POSITIVE_TUMORS_UP","monoculture","0.963843153574733","0.821176046537947"
"QI_HYPOXIA_TARGETS_OF_HIF1A_AND_FOXA2","monoculture","0.963843153574733","-0.769616026711185"
"RAGHAVACHARI_PLATELET_SPECIFIC_GENES","monoculture","0.963843153574733","0.771314386163339"
"RAMALHO_STEMNESS_DN","monoculture","0.963843153574733","0.828079203125073"
"RAMALHO_STEMNESS_UP","monoculture","0.963843153574733","0.720463982453945"
"RAMASWAMY_METASTASIS_DN","monoculture","0.963843153574733","-0.91652754590985"
"RAMPON_ENRICHED_LEARNING_ENVIRONMENT_LATE_UP","monoculture","0.963843153574733","-0.725293132328308"
"RAO_BOUND_BY_SALL4","monoculture","0.963843153574733","0.829217041696013"
"RAO_BOUND_BY_SALL4_ISOFORM_A","monoculture","0.963843153574733","0.967993191385496"
"RAO_BOUND_BY_SALL4_ISOFORM_B","monoculture","0.963843153574733","0.773715734500905"
"RASHI_RESPONSE_TO_IONIZING_RADIATION_1","monoculture","0.963843153574733","0.964520574629888"
"RASHI_RESPONSE_TO_IONIZING_RADIATION_2","monoculture","0.963843153574733","0.863560780153102"
"RASHI_RESPONSE_TO_IONIZING_RADIATION_6","monoculture","0.963843153574733","-0.8107202680067"
"RATTENBACHER_BOUND_BY_CELF1","monoculture","0.963843153574733","0.685694811010615"
"REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT","monoculture","0.963843153574733","0.800791735739333"
"REACTOME_ABC_TRANSPORTER_DISORDERS","monoculture","0.963843153574733","0.800791735739333"
"REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS","monoculture","0.963843153574733","0.779629279852376"
"REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT","monoculture","0.963843153574733","0.801596878980861"
"REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS","monoculture","0.963843153574733","-0.848080133555927"
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5","monoculture","0.963843153574733","0.777646105429983"
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3","monoculture","0.963843153574733","-0.834724540901502"
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K","monoculture","0.963843153574733","-0.861435726210351"
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS","monoculture","0.963843153574733","-0.834724540901502"
"REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K","monoculture","0.963843153574733","-0.861435726210351"
"REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS","monoculture","0.963843153574733","-0.834724540901502"
"REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3","monoculture","0.963843153574733","-0.821368948247079"
"REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS","monoculture","0.963843153574733","-0.831385642737897"
"REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS","monoculture","0.963843153574733","0.82044108044437"
"REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS","monoculture","0.963843153574733","0.774247491638796"
"REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP","monoculture","0.963843153574733","0.961978290029614"
"REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS","monoculture","0.963843153574733","-0.834724540901502"
"REACTOME_ACTIVATION_OF_SMO","monoculture","0.963843153574733","-0.848080133555927"
"REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S","monoculture","0.963843153574733","0.777650142007153"
"REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX","monoculture","0.963843153574733","0.774343826843677"
"REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION","monoculture","0.963843153574733","-0.813021702838063"
"REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS","monoculture","0.963843153574733","0.781012480083977"
"REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC","monoculture","0.963843153574733","-0.904841402337229"
"REACTOME_ANTIMICROBIAL_PEPTIDES","monoculture","0.963843153574733","-0.808013355592654"
"REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1","monoculture","0.963843153574733","0.77407522326621"
"REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS","monoculture","0.963843153574733","0.77407522326621"
"REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS","monoculture","0.963843153574733","-0.904841402337229"
"REACTOME_APOPTOTIC_EXECUTION_PHASE","monoculture","0.963843153574733","-0.904841402337229"
"REACTOME_ARMS_MEDIATED_ACTIVATION","monoculture","0.963843153574733","-0.94991652754591"
"REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION","monoculture","0.963843153574733","0.729349536716925"
"REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS","monoculture","0.963843153574733","-0.831385642737897"
"REACTOME_ASSEMBLY_OF_THE_HIV_VIRION","monoculture","0.963843153574733","-0.879799666110184"
"REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS","monoculture","0.963843153574733","0.871011151667103"
"REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS","monoculture","0.963843153574733","0.800791735739333"
"REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS","monoculture","0.963843153574733","0.829326023498483"
"REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA","monoculture","0.963843153574733","0.791080521968009"
"REACTOME_BACTERIAL_INFECTION_PATHWAYS","monoculture","0.963843153574733","0.766474387588532"
"REACTOME_BASE_EXCISION_REPAIR","monoculture","0.963843153574733","0.768495259673476"
"REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION","monoculture","0.963843153574733","-0.944908180300501"
"REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM","monoculture","0.963843153574733","0.923076923076923"
"REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS","monoculture","0.963843153574733","0.864774624373957"
"REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION","monoculture","0.963843153574733","0.971619365609349"
"REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA","monoculture","0.963843153574733","-0.94991652754591"
"REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION","monoculture","0.963843153574733","0.924749163879599"
"REACTOME_CALCINEURIN_ACTIVATES_NFAT","monoculture","0.963843153574733","-0.78428093645485"
"REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE","monoculture","0.963843153574733","0.915751832682672"
"REACTOME_CD209_DC_SIGN_SIGNALING","monoculture","0.963843153574733","-0.834724540901502"
"REACTOME_CD22_MEDIATED_BCR_REGULATION","monoculture","0.963843153574733","0.791318864774624"
"REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING","monoculture","0.963843153574733","-0.861435726210351"
"REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA","monoculture","0.963843153574733","0.800791735739333"
"REACTOME_CELL_CYCLE","monoculture","0.963843153574733","0.65710393846496"
"REACTOME_CELL_CYCLE_CHECKPOINTS","monoculture","0.963843153574733","0.686821084697502"
"REACTOME_CELL_CYCLE_MITOTIC","monoculture","0.963843153574733","0.688254372476844"
"REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE","monoculture","0.963843153574733","0.758345056989192"
"REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY","monoculture","0.963843153574733","-0.636515912897823"
"REACTOME_CHOLESTEROL_BIOSYNTHESIS","monoculture","0.963843153574733","0.984040010496155"
"REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM","monoculture","0.963843153574733","-0.819699499165276"
"REACTOME_CILIUM_ASSEMBLY","monoculture","0.963843153574733","0.739491906788448"
"REACTOME_CIRCADIAN_CLOCK","monoculture","0.963843153574733","0.971571795748478"
"REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS","monoculture","0.963843153574733","0.905511886568264"
"REACTOME_COBALAMIN_CBL_METABOLISM","monoculture","0.963843153574733","0.797996661101836"
"REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM","monoculture","0.963843153574733","0.797996661101836"
"REACTOME_COHESIN_LOADING_ONTO_CHROMATIN","monoculture","0.963843153574733","-0.828046744574291"
"REACTOME_COLLAGEN_DEGRADATION","monoculture","0.963843153574733","-0.943238731218698"
"REACTOME_COMPLEX_I_BIOGENESIS","monoculture","0.963843153574733","0.753032002808984"
"REACTOME_CONSTITUTIVE_SIGNALING_BY_EGFRVIII","monoculture","0.963843153574733","-0.836120401337793"
"REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS","monoculture","0.963843153574733","-0.836120401337793"
"REACTOME_CONSTITUTIVE_SIGNALING_BY_OVEREXPRESSED_ERBB2","monoculture","0.963843153574733","-0.834724540901502"
"REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING","monoculture","0.963843153574733","0.951758206092384"
"REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING","monoculture","0.963843153574733","0.964875603133263"
"REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT","monoculture","0.963843153574733","0.730503895842033"
"REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING","monoculture","0.963843153574733","-0.834724540901502"
"REACTOME_CRISTAE_FORMATION","monoculture","0.963843153574733","0.815617919869255"
"REACTOME_CRMPS_IN_SEMA3A_SIGNALING","monoculture","0.963843153574733","0.839490174125935"
"REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES","monoculture","0.963843153574733","0.800791735739333"
"REACTOME_CS_DS_DEGRADATION","monoculture","0.963843153574733","-0.819699499165276"
"REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY","monoculture","0.963843153574733","0.802136368456344"
"REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1","monoculture","0.963843153574733","0.799690706580276"
"REACTOME_CYTOPROTECTION_BY_HMOX1","monoculture","0.963843153574733","0.699453856288074"
"REACTOME_DARPP_32_EVENTS","monoculture","0.963843153574733","0.842809133073327"
"REACTOME_DEATH_RECEPTOR_SIGNALING","monoculture","0.963843153574733","0.720908580518695"
"REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING","monoculture","0.963843153574733","0.800791735739333"
"REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS","monoculture","0.963843153574733","0.800791735739333"
"REACTOME_DEFECTS_IN_COBALAMIN_B12_METABOLISM","monoculture","0.963843153574733","0.797996661101836"
"REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM","monoculture","0.963843153574733","0.797996661101836"
"REACTOME_DEGRADATION_OF_AXIN","monoculture","0.963843153574733","0.800791735739333"
"REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX","monoculture","0.963843153574733","0.798187810136318"
"REACTOME_DEGRADATION_OF_DVL","monoculture","0.963843153574733","0.800791735739333"
"REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME","monoculture","0.963843153574733","0.800791735739333"
